Komen;Label
@lubbricats @byu_id Mau masukin nik sama kk aja ndak ada;Negatif
@Luthfisrg @byu_id Iya kak by.u lama2 ngeselin;Negatif
@MahasiswaUMS @byu_id @smartfrenworld Begitu juga dengan @triindonesia sinyal mulai undlap undlup. Pakai… https://t.co/P4vL7ehGbG;Negatif
@MahasiswaUMS @byu_id @smartfrenworld Payah si @byu_id Gak cuma sinyal yang undlap undlup;Negatif
@MahasiswaUMS @byu_id @smartfrenworld Perbaiki donggg sinyal nyaa @byu_id;Negatif
@maliefrr14 @taaannntann @byu_id Kesabaran anda download game pc pake kuota unlimited by.u patut dipuji 🙏;Negatif
@mangatsumm @byu_id Ini kalau buat download lancar mggak ya. Kapok pake yg 1.5mbps buat download lama;Negatif
@mangatsumm @byu_id Oya sihh yg 1.5mbps dulu buat socmed-an juga lancar. Tapi buat download lama. Bahkan buat upgra… https://t.co/j16nGFZ7Zp;Negatif
@manyargubi @byu_id sinyal nya ada tp gabisa internetan bukan sihh;Negatif
@marurieen @ronisyam @byu_id Saya sampe ga di absen kuliah ka karna sinyal nya entah kmana;Negatif
@masbas90 @byu_id Ribet banget registrasinya;Negatif
@matchaaddict__ @byu_id Udh 3x bolak balik stoknya gada terus -_-;Negatif
@maulanahaidara @akbarajisuryo @mirfanhy @byu_id @hey_aip @fitrianeko pake smartfren dong.. murah dan stabil;Negatif
@megaitem @byu_id Cuma pengen sambat aja. Sakingan vc mati tiba2 trs. Parah dah;Negatif
@megaitem @byu_id Udh paling bener unli apus aja. Ada yg pake bisa sampe ratus2an giga;Negatif
@Meilianasmy @byu_id Sama, kak lama ga masuknya, apa ga masuk?;Negatif
@meyladty @byu_id Suka lemot ga tuh byu;Negatif
@Mhmdkhfii @byu_id @tokopedia Sama nih kalo pake byu ga bsa buka tokped dan bbrp Web lain kayak trello, Microsoft teams dll 😢;Negatif
@mnh_eglantine @byu_id Yoi, kalo lg maen catur sih oke, kalo lagi warrr nyebelin;Negatif
@mnh_eglantine @iputra_hidayat @byu_id Senasib.. Pas lagi tegang tawuran, tiba2 menghubungkan kembali, pas terhubung tau2 dah tewas wkkaka;Negatif
@mnh_eglantine @iputra_hidayat @byu_id Tp aku pake @Kartu_As juga, dan anehnya lancar, gak tau @byu_id ini kok beda sendiri;Negatif
@mocachio @byu_id Masih mbak sampai skrng di jam 21.41 kondisi force close terus;Negatif
@mocachio @rendrapratama @byu_id Sampe skrg juga masih. Udah di unins beberapa kali masih tetep;Negatif
@mohdzen21 @byu_id coba ubah sinyal ke h+ dulu buat masuk ke aplikasinya bro;Negatif
@moncheri_jn @byu_id Aku search di twt banyak yg gabisa kak. Ak udh hampir seminggu gabisa. Pas pake tsel bisa :(;Negatif
@ms_ayuahmad @byu_id Aku emang kayak gitu yu. Agak lelet telkomsel dkk. Caranya kalo udah lelet diubah dari 4g ke H aja.;Negatif
@MuchamadRobian2 @byu_id Ga ada jaringan inetnya mungkin by.U nya mas... alias ngeblank;Negatif
@muffinandxes @byu_id Yap tadi siang ga ada sama sekali.;Negatif
@my_eyes21 @Telkomsel @byu_id Aslina kamari di mangunreja, signal @Telkomsel ngaleuleup;Negatif
@n_mvrfid @byu_id Byu kalo ujan di sukabumi sama cianjur suka jelek yah.;Negatif
@n_mvrfid @byu_id Heu kureng sih byu jeung kana PC mah;Negatif
@nadopedia @byu_id Sebelllll;Negatif
@nafri43 @byu_id Woooh pantesan. Kirain nmr w doang. Ternyata lg trouble yak~;Negatif
@najlaac @byu_id Cape sama kamu @byu_id 💔🥵;Negatif
@NDeslina @byu_id Gue pake 22nya sih... rada aneh emang;Negatif
@netflix dan @byu_id lagi ga serasi ya? Ga bisa akses Netflix pakai By.U sejak kemarin sore.;Negatif
@nfnyunyu @dont_chaaa Jadi gimna nih ga bisa beli qouta apa pindah aja ya ke kartu yg lain @byu_id;Negatif
@nrydncoin @byu_id makin sinih makin parah dah wkwk;Negatif
@ns_yanuar @byu_id Bukan cuman jakarta, ini di Sukabumi paket data masih 50gb kecepatan download gk sampe 100 mb/s;Negatif
@ns_yanuar @byu_id Gk cuman jakarta, ini Sukabumi yg biasanya sampe 7 mb/s kalo download Sekarang 100kb/s pun nggk. Parah emang;Negatif
@Nunung_JKT48 @byu_id 3G telkomsel/byu dilokasi tempat tinggalku pun sering ilang²;Negatif
@Nuugrintie @byu_id gimana kak masalahnya udah selesai? aku direspon gitu doang;Negatif
@nytjpn @byu_id Soalnya gue copot kemaren gue ganti jadi kartu 3 😭;Negatif
@odryhra @byu_id Ganti aja. Emang dah menurun sih kualitasnya;Negatif
@odryhra @byu_id Indosat dong;Negatif
@ohiyayaaa @byu_id Berhubung respon @byu_id tidak ada.;Negatif
@Ohohmariobros @byu_id Kirain di hp aku aja, ternyata semuanya;Negatif
@patheticplum @byu_id 3 kalau saya mah wkwkw;Negatif
@patheticplum @byu_id Buat maen ml awal doang ijo tiba2 recconecting trs ping naik turun bikin males;Negatif
@patheticplum @byu_id Eh sumpah bener bangettt dari bulan kemaren gak si lola bgt mana ngezoom ngelag mulu;Negatif
@patheticplum @byu_id Sumpaaahhh iya banget jaringan by.u skrg ga kaya awal2 asli ih lemot bgt gue sampe bolak bali… https://t.co/dvzorfDNl0;Negatif
@patheticplum @byu_id Wkwkkwkww jangan pernah main game pake by.u gapernah stabil;Negatif
@pdeddy78 @Ohohmariobros @byu_id kalo buat iklan emang lebih masuk akal pake bit, karena ga semua customer paham perbedaan bit dan byte;Negatif
@PekikPurbo @byu_id Iya ni signalnya jg jelek mulu;Negatif
@permadikdik @akbarajisuryo @mirfanhy @byu_id @hey_aip @fitrianeko Kalo misalnya by.u gak perbaiki pindah aja fran;Negatif
@petriklagi Waa samaa ampe uninstall install lagi buat mastiin;Negatif
@peyeeeek @byu_id wkwkww aku dah pernah nge dm adminnya kak peyeek tetep ae gk ada solusi ;Negatif
@popicekopi @byu_id sinyal awal bagus, tp pas on game langsung senin-kamis wkwk;Negatif
@ppprayitnooo @byu_id @patheticplum Ih bener. Terus aku sampe pernah lanjut ke pengajuan keluhan/masalah gitu. Bene… https://t.co/jh0mwV8lqy;Negatif
@pradana_hafiz @byu_id Sama bang ada progres di jawab admin ga;Negatif
@pratadisaput @HESOUM @taaannntann @byu_id dulu pernah pake unli tapi mager streaming 480gk lancar jadi pake 10gb p… https://t.co/Nvh1D1K7eP;Negatif
@pratadisaput @maliefrr14 @taaannntann @byu_id wah berarti lola bgt ya😭;Negatif
@pratadisaput @maliefrr14 @taaannntann @byu_id wkwkwk selemot itukah? ini baru aja pengen nyoba unlimited byu takut… https://t.co/RoYZZ5hOq2;Negatif
@Princejunnn @byu_id Silahkan gunakan simpaTri;Negatif
@Qfolqq @byu_id Awalnya kukira juga gitu. Terus aku update msih aja gabisa;Negatif
@rafterday @Kristoff_id @byu_id @Telkomsel Brisik ajg;Negatif
@Rahma2510 @byu_id Buat wa pending ga? Gw ngalamain pending seharian ini asli.;Negatif
"@Rajamuh39527909 @josputra_ @byu_id yang unlimitid lemot sih ;(";Negatif
@rdyan_z @byu_id Fyi kalau jaringan udh up ke 5g semua jaringan 4g didaerah2 pelosok bakalan stabil bgt kayak sekar… https://t.co/kIq6qRdI2S;Negatif
@remarsyu @byu_id Balik ning oredooo;Negatif
@renampme_ @byu_id Iya kadang buat ngrimi chat aja pending.;Negatif
@renampme_ @byu_id Pasti pas buka appnya kesalahan sambungan ya;Negatif
@rennypunya @byu_id Lah beneran tuh Ren? Ih parah. Kita tinggal dikota besar loh bukan didesa yg jangkauannya kecil sinyalnya aja jelek 🙃;Negatif
@rissstt @byu_id Nahh kirain tadi aku doang, dari tadi enggak bener-bener 😭;Negatif
@ritatriww @byu_id smaa bgttt gw main game kalah mulu grgr tbtb jaringannya lemot😭;Negatif
@RivalLfahrizal @byu_id @Telkomsel Pay pay ngomel mulu gue liat nih udah ngomelin mola sekarang telkomsel;Negatif
@rizalski @asdiyana95 @byu_id berarti emang berkendala ya;Negatif
@RizkiSanPu @byu_id Hilang tanpa kabar wkwkwkwk;Negatif
@RizkiSanPu @byu_id Iya nih, gw nanya dri kemarin ga di jawab;Negatif
@RizkiSanPu @mc_scu @byu_id Beda emang kalo yg ini 😆😆😆;Negatif
@RizkiSanPu @mc_scu @byu_id Wkwkwk emang dasarnya bangsat aja itu, tiba tiba ngilang 😆😆;Negatif
@ronisyam @byu_id iya 4G aja belum bener;Negatif
@rszxap @byu_id Iya nih by.U force close melulu;Negatif
"@rszxap @Nuugrintie @byu_id Padahal di app store nya minimal ios 10 hiks :"" https://t.co/USGbnysjfH";Negatif
@rszxap @rendrapratama @byu_id Iya sama akupun udh uninstall beberapa kali masih gabisa:(;Negatif
@sakitgusi @Telkomsel @byu_id Bener banget nih apalagi waktu hujan gak bisa iternetan. Nasib gue pake by u dan tsel dalam 1 hp :(;Negatif
@sariebut @byu_id bikin bete yaa lama2 wkwk paling login di hp lain coba kaa siapatau bisa;Negatif
@sarimiebakso_ @byu_id Makin lemot yg ulmitwd min;Negatif
@scenebie @byu_id Yess.. Sama.. Dan sdh berbulan2 tdk ada perbaikan.. Bnyk yg komplain hal yg sama di play store;Negatif
@selenymph @txtfrombrand @byu_id Aduh samaa. Ngefreeze waktu wwncr. https://t.co/kU9cVVS8Es;Negatif
@selenymph @txtfrombrand @byu_id sama ih kemaren mau zoom pake by.u gabisa samsek diblokir apa gimana @byu_id;Negatif
@sgquishy @byu_id Aku beli data soalnya indhm dari awal smt 2 lemot gajelas malah bikin esmosi 😭;Negatif
@shimayoka0 @byu_id KITA BUTUH THR TANPA BELI KUOTA;Negatif
@sholeecool @byu_id Keknya sinyal deh;Negatif
@sholeecool @byu_id Punya aku juga gini Min 😥 mau cek kuota masih berapa karna lelet bgt akhir-akhir ini https://t.co/0AaB3Mc1C4;Negatif
@shootofme @byu_id pengennya 720p soalnya ada kuotanya. tapi ternyata speednya ngikut yang 1.5mbps gak bisa lancar kalo dinaikin;Negatif
@siapaayotebak @byu_id Kesel banget kan:(;Negatif
@siapaayotebak @laolalalaf @djointa_ @byu_id ip 6ku ikutan menangis juga sampe sekarang masih ga bisa dibuka appnya;Negatif
@sicibulao @Hamid94808417 @awasminggirrr @byu_id @jek___ Coba lagi.. karna masi byk kegagalan lainnya wkwk✌;Negatif
@siddiqwicak @byu_id Ya jangan karena sinyal jelek terus situ nyari bini mas.;Negatif
@sidix_sidixkuya @byu_id Sama. Aplikasi tertentu gk bisa dibuka. Harus restart lagi restrt lagi baru bisa.;Negatif
@sijaeywon @byu_id aku baru aja, ini kenapa plis. panik kirain masa aktifnya habis apa gimana😭;Negatif
@SilmySilmy @byu_id Masih trouble gak? Coba cek koneksi nya. ByU kalo maintenance pasti malem soalnya;Negatif
@silveries6592 @byu_id Padahal bulan lalu lancar aja dibuat buka apapun :);Negatif
@skeptizma @byu_id @smartfrenworld wah bener bangget kak gua juga udah nyoba baru seminggu langsung kapok balik lag… https://t.co/Z8yQo3J9Bl;Negatif
@SkillKuTakGuna @byu_id Awal keluar by.u bagus bgt, sekarang ampas bener;Negatif
@smartfrenworld @iksndra Mantap nih admin @smartfrenworld gercep 👍 Ga kaya admin @byu_id yg smart doang tapi ga fren.;Negatif
@spilledmilc @byu_id tapi dari dulu byu nih suka bermasalah app nya.. udah diupdate rutin masih suka gini. kemaren2… https://t.co/fXIytdAVx0;Negatif
@StefanusDianS @byu_id udahhh. bejo ne ni dah bs mas step. kudu connect reconnect wifi trs;Negatif
@stndbymee @byu_id Sedih bngt siapa yang make ko gue ya😥 https://t.co/qACMVCIMV1;Negatif
@summer_time88 @andri_andp @byu_id Mending ga usah, sy udah prnh dpt promo tsb tp kecewa bgt krn kita hrs punya kuota utama. Jd kl ga punya kuota utama ga bs jln YT nya &amp;Negatif
@summer_time88 @byu_id gaada kuota utama kah? kayanya beberapa toping butuh kuota utama juga biar bisa kepake;Negatif
@supercharmingg @IndiHome @byu_id @Telkomsel mulai bermasalah juga 🤣🤣;Negatif
@syuhada_soba @dan_yaudah @byu_id Sinyal gue udh ada biarpun dikit tapi gak ada jaringan.;Negatif
@taaannntann @byu_id macem macem sih salah satunya ya nonton yt dan download game pc;Negatif
@taIsdzure @byu_id ujung ujungnya cust yang rugi. padahal beli kuota topping kan biar kuota utama ngga kesedot;Negatif
@tasrifan27 @jailsinggih_ @byu_id apn nya apa? gw pake bawaan kacau bener ping nya;Negatif
@tebak_cobaa @byu_id Pen banting HP asli pas lagi putus tuh sinyal. Kudu clasic 4 hari dulu biar bisa rank 🥴;Negatif
@Telkomsel @byu_id punten kang, kenape? Ini gini ari masih 3G aje 🤣 https://t.co/pdmv92XNxA;Negatif
@Telkomsel @byu_id Udah 2 hari ini kenapa sinyal kalian drop banget ya jadi H+? Anehnya kalo udah masuk ke instagra… https://t.co/q1Xbqx7MK4;Negatif
@Telkomsel @IndiHome @byu_id saat lg butuh tiba2 ngilang semua 🥺🥺;Negatif
@Telkomsel @LOOP_ID @byu_id Sudah disett ini itu, ttp aja sinyalnya jelek..semua pengguna tsel ngerasain yg sama min;Negatif
@Telkomsel dan @byu_id ga oke lagi sebagai partner maen Mobile Legends Ngab Ngab. Jumping parah. Mari kita pindah provider.;Negatif
@Telkomsel koneksi internet @simPATI and @byu_id semingguan ini parah banget. Knapa ya? gk cuma hp saya aja loh...;Negatif
@Telkomsel tolong dibantu kendala saya membeli kartu PERDANA @byu_id tetapi tdk bisa Di aktivasi;Negatif
@telormatakaki woilah ngakak @byu_id tanggung jawab;Negatif
@Tetehcici12 @byu_id Oooo takiro By u ku tok sing gangguan -_-;Negatif
@Tetehcici12 @byu_id Udah ganti kartu halo aja;Negatif
@teviandrian @byu_id Masih begitu gak bang? Saya sampe sekarang masih gak bisa dibuka.;Negatif
@teviandrian @thisisnotzaldy @byu_id harusnya @byu_id nyontek provider lain dong;Negatif
@textdarijomblo @byu_id itu caranya gimana? ga paham beneran ini ga ke detect dari nomornya udh dicabut tetep ga ke detect;Negatif
@textdarijomblo @byu_id ngga. ini ga kebaca sama sekali. tulisannya no sim. gimana ceritanya bisa dipake buat inter… https://t.co/xHbx6uEpTk;Negatif
@textdarijomblo @byu_id ya masa vpn terus 😭;Negatif
@textdarijomblo @manyargubi @byu_id Maklum sesuai moto byu semuanya semaunya;Negatif
@Tha_mieee @Telkomsel @byu_id Maunya juga ganti provider.. Tp yg lain lebih busuk lagi drpd ini yg katanya mah sinyalnya paling oke;Negatif
@thalibarrifqi @byu_id Iya sih cuma heran aja kok promonya seolah2 1Mbps beneran padahal 100kbps doang... Mana di gambar bilang asig bisa tethering... Harusnya ngiklan yg real 100kbps biar orang gak ketipu kaya saya 🤣;Negatif
@thereserch @byu_id kak gmn uda di respon g sm mereka ??;Negatif
@tiniwinibitiy @byu_id Iya sialan bgt perasaan baru kemarin kok udah gabisa dipake @byu_id https://t.co/3hmzpsb2tn;Negatif
@tinymny @byu_id punyaku juga gabisa, temenku bisa.. kenapa deh;Negatif
@tinymny @byu_id Sama nih berarti emang tadi rata gangguan semua;Negatif
@triindonesia @byu_id sangat tidak disarankan untuk main game ya adek-adek;Negatif
"@TwitterID kalo ngga pake vpn/wifi ngga bisa dibuka _-""";Negatif
@txtfrombrand @byu_id ni si goblok nih ngaku satu provider sama tsel promo kuota banyak pas dipake sinyal ancur-ancuran.;Negatif
@umamizzii @byu_id apk by.u ku gabisa di akses malahan 😔;Negatif
@unainii @byu_id eh aku gabisa buka twitter tp yang lain bisa;Negatif
@urimogi @byu_id semingguan lalu paketin masih 1.5mb.... skrg balik 2mb.... kebiasaan bgt slalu ketinggalan 😭😭😭😭😭;Negatif
@urimogi @byu_id Trauma nihh. Dulu pake yg unli 1.5Mbps tapi buat download lama. Buat update apk aja lama;Negatif
@urrryourbae @byu_id Jaringan byu error buat WA zheyeng;Negatif
@Vikkristian12 @byu_id Iya. Kapok pokonya mah. Apalagi buat game. Pas scrim sering banget jadi H+. Mending pindah ke 3 lagi.;Negatif
@Vikkristian12 @byu_id Kaya gimana? Putus nyambung ya? Harus reconnect mulu? Sama :D;Negatif
@Vikkristian12 @byu_id lah ternyata bukan gw doang;Negatif
@Vikkristian12 @byu_id masa buka aplikasi by.u juga ga bisa 😅;Negatif
@Vikkristian12 @byu_id Mending kalo ngirim chat mas. Ini buka aplikasi byu aja gabisa. Harus airplane mode dulu. Da… https://t.co/g2gBgLYSxr;Negatif
@wand3rlvst @byu_id wkwkwk, aku yg bukan gamers aja ngerasain kok;Negatif
@watchmenae23 @byu_id Abis gajian pindah haluan langsung;Negatif
@watchmenae23 @byu_id Lau juga problem?;Negatif
@watermelonogy @byu_id Betull gw dri kemarin mau beli kouta pusing duluan apknya gabisa dibuka2 :');Negatif
@watermelonogy @yourenemyjun @byu_id Kirain cuma aku doang:( udh nyerah pake by.u mau ganti provider aja;Negatif
@wddest Iya lelet nih;Negatif
@Wildanbudy1 @byu_id lah troublemaker kok ngluh trouble?;Negatif
@wilson0804 @byu_id Sama banget. Kadang buka twitter juga harus pake vpn;Negatif
@Winwin_winwon @disielexviai @byu_id baru perbaikan server/sistem ka;Negatif
@wisnuwicak @byu_id Parah emg😠;Negatif
@wrwbs0b @byu_id jaringannya kalo lagi genah enak;Negatif
@wydiraaa akuuuuu. sedi banget tapi skrng @byu_id ga ada paket data yang sejam seribu huhu padahal itu ngebantu banget :((;Negatif
@xsalviaa @byu_id hai kak mau nimbrung nihhh udah ga sekarang?? aku mulai januari gabisa terus mau langganan pake by u 😭;Negatif
@xxchutae @byu_id deri kemarin tanya udah di jawab trs di suruh kirim video pas masuk aplikasi kak tapi masih belum ada perubahan. trs aku tanya lagi tapi jawabannya juga itu mulu kesel ih. padahal dulu ngga gini lo huhuhu;Negatif
@xxchutae @byu_id sumpah iya banget ih. aku dari 2 hari kemarin mau beli kuota ga bisa mulu. padahal jam 22 ini udah habis bingung banget aku dah tanya adminya tapi balesanya itu itu mulu aplikasinya juga masih ga bisa di akses;Negatif
@xxxenpai @byu_id aku malah tiktok kak yg gabisa 😭 padahal jaringan full tapi gak bisa;Negatif
@yessicaViona @byu_id heeh e mbak, udh tak install ulang tetap saja tidak bisa :);Negatif
@yogaalemon @byu_id sudah bung, ganti jaringan pake wifi baru bisa;Negatif
@yolandabrilyan1 @byu_id 1-2 bln terakhir mang gt. Ud kyk ilang kuota. Gw gak pk dr tgl 29-31 may tiba2 kuota gw dr… https://t.co/v1etu7zKna;Negatif
@yootaekii @byu_id Wkwkwkwk aku kayaknya tiap minggu masalah mulu;Negatif
@yourluf @byu_id Ga worth 1.5mbps sekarang;Negatif
@yugaknow @byu_id Rek ganti ku xl jempol aing mah yug;Negatif
@yybbed @byu_id Ehh sorii btww nemu tweetnya lagi nyari byu bermasalah ngga heheh;Negatif
@yybbed @byu_id Samaa ini mau ngisi gabisa bisa;Negatif
@zhongtaeyong @txtdarisijeunii @byu_id Habis mo nntn anak gemas jenoo kok lemott batt;Negatif
@zogojogo @byu_id Mkny pake live.on aj;Negatif
1 x komplain ditwitter. Balasannya sama aja. Disuruh refresh jaringan ;Negatif
2 hari, jaringan @byu_id lemot banget dah.;Negatif
28 Jam #ApexLegends hampir 12 Achievement, masalah internet adalah kendala utama main Apex @byu_id https://t.co/DMgTCKC2P4;Negatif
Aaaaa yaampun @byu_id di nerf moonton apa gmn si. Reconnecting terus lo https://t.co/WARtlyeyez;Negatif
Ada apa dengan aplikasi @byu_id ?? Dari kmrn gak bisa2 lho dibuka. Ipar ku mau aktifin kartu barunya juga aplikasin… https://t.co/7ZMIPX9dED;Negatif
"Ada masalah apa sih kalian @byu_id &amp; @tokopedia https://t.co/LPsFmeHmH4";Negatif
Ada masalah ape si lu @byu_id? Gelut ajalah kita;Negatif
Ada ngalamin hal yg sama gak? Pake provider @byu_id ;Negatif
Ada saran cara setting internet @byu_id ;Negatif
Ada yg make by.u trus kendala ga sih? Lemot dan gabisa beli credit/ paket? @byu_id;Negatif
Admin @byu_id di ios force close terus. Mau beli paketan gak bisa;Negatif
admin @byu_id mau nanya knp dah aku buka twitter pake paket data by.u tapi kok ga bisa mulu? ada ganguan kah?;Negatif
Admin ngapa ya gue mau beli pulsa gini muluuu @byu_id https://t.co/VNPwH4qy1L;Negatif
after uninstal applikasi nih, kok tetep gini ??? @byu_id https://t.co/nUdzHjAXp8;Negatif
Agak kapok pake @byu_id masuk Mobile Legend aja ga bisa. sering buka twitter juga ga bisa;Negatif
ah @byu_id gajelas banget;Negatif
Akhir2 ini koq koneksu @byu_id g bisa buat akses beberapa web ky pinterest, spotfy, dll y? Apa memang lg bermasalah y?;Negatif
Akhir-akhir ini setiap buka app selalu loading, bahkan pernah ketiduran bangun2 masih sama. @byu_id kira-kira kenapa ya? Mungkin pengguna yg lain mengalami juga? https://t.co/fwAj4O6zHw;Negatif
aku capek sama kamu @byu_id;Negatif
Aku rada bingung sama @byu_id semua2 nya kan harus lewat appnya nih;Negatif
Anjer kenapa @byu_id jadi gabisa buat buka spotify???? Ini kenapaaaaaaaaaa;Negatif
Apa cuma gua yang selalu begini kalo pake @byu_id ? Perasaan kalo gua liat bang David @DGadgetIn sinyalnya always s… https://t.co/DUbjjDBzz4;Negatif
Apa kalian musuhan? Tiap pakai by.u gabisa buka tokopedia @byu_id @tokopedia https://t.co/f2KThydhoR;Negatif
apk byu gabisa dibuka ya allah !!!!!! @byu_id;Negatif
aplikasi @byu_id ga bisa d buka;Negatif
Aplikasi @byu_id gabisa dibuka dari kemaren 😦 kerja pake apa ini;Negatif
aplikasi @byu_id kenapa dah. kesalahan trs.. gapernah bisa di buka.;Negatif
Aplikasi @byu_id knp ga bisa dibuka ya.. Erorr mulu ga bisa top up https://t.co/moUbRxiBoY;Negatif
Aplikasi @byu_id kok sekarang sering gbs Di akses sih? Servere ditambah atau diupgrade lagi dong ...\🙄/;Negatif
"Aplikasi @byu_id lagi kenapa sih.. udah beberapa hari gabisa login. ""Something wen't wrong"" terus.. ada yang gini juga ngga?";Negatif
aplikasi @byu_id lg eror ya https://t.co/gqoHKNBSco;Negatif
Aplikasi @byu_id lgi wda maintenance kah? https://t.co/xrRhMUbFFP;Negatif
Aplikasi @byu_id ridak bisa diakses. https://t.co/RJ2v6CrqZO;Negatif
Aplikasi by.u akhir-akhir ini kok sering banget error ya? Mau ngisi kuota jadi susah 🙄 @byu_id;Negatif
aplikasi By.U di hp ga bisa dibuka;Negatif
Aplikasi by.u iOS lagi error apa ya? Dari tadi mau beli paketan dibuka ke close lagi sumpah. Udah restart hp;Negatif
Aplikasi by.u kenapa sih? Kemarin udah relain uninstal instal lagi;Negatif
aplikasi by.u lg gangguan atau gmn si? kok beberapa hari ini aku buka sering keluar keluar sendiri? @byu_id;Negatif
Aplikasi by.u punyaku kok gabisa dibuka ya? Lg ada perbaikan kah? @byu_id;Negatif
Aplikasi mu gak bisa dibuka Cok jancok dari kemaren @byu_id;Negatif
Aplikasi u noh benerin dari kemaren eror mulu heran @byu_id https://t.co/FRnSOfWzzW https://t.co/tz9P5epEH8;Negatif
Aplikasi updatean terakhir kok force close terus ya? Gimana saya mau paketin data kalo gini? @byu_id;Negatif
aplikasimu kenapa boss? gabisa beli paket data ni @byu_id;Negatif
aplikasimu kenopo wooooy @byu_id;Negatif
app by.u;Negatif
app by.u sampah bgt si gimana mau isi pulsa kalau error mulu heleh @byu_id;Negatif
applikasi by U GABISA diakses atau emang providerku yg bermasalah!;Negatif
applikasinya @byu_id kenapaaa siih 😡😡 tidak bisaa terbukaaa. trusss mau beli pulsa gimanaaa 😡😡;Negatif
Appnya @byu_id kok makin susah dibuka sih? https://t.co/bWzS675kw2;Negatif
Asli yaaaa ini jaringan @byu_id kacau banget hari iniiiii. Parahhh;Negatif
bang @byu_id kok dari pagi ngada sinyal bang;Negatif
Bang @byu_id masa buka spotify aja harus pake vpn?;Negatif
Baru sadar ternyata spotify dan tokped emang dr kmrn2 jg gabisa. Website tokped kayak di blokir gitu sama kayak net… https://t.co/yrQRzXbbVM;Negatif
Baru Sebulan Lancar Koneksi @byu_id eh kambuh lagi RTO Baris berbaris,Mau dirumah,dibandara,dikota dan diseluruh Surabaya,Bar signal ga pernah penuh,sekali penuh di kota 4G+ speed cuman ga sampe 1mbps,ditawarin sales nya ya saya ngomong apa adanya, koneksinya payah;Negatif
Beb kmu kenapa beb, dari siang koq down terus data internet keputus, 4G ga nyangkut... ;Negatif
begini terus nih @byu_id gimana sih? ga jelas bgt https://t.co/uRoqAHohKB;Negatif
Begini terus nih @byu_id tolong laaaah https://t.co/MBvIp6HdgR;Negatif
Belakangan sinyal kacau;Negatif
Beli 10k biar seharian malahan kuotanya tertunda huft beli 1k cuma sejam :( @byu_id https://t.co/6KizIF1RMj;Negatif
belom kelar masalahnya dah iya2in aja;Negatif
Belum bisa order ke kupang @byu_id;Negatif
Bener bener dah ga ujan ga angin ini @byu_id kenapa 3g mulu;Negatif
Beuhh @byu_id dicuekin uy.. koneksi 4g nya ilang nihh di tanjung duren jakbar. Check knp!!!;Negatif
Bi @byu_id  ini saya buka aplikasi by u kok ga bisa yaa. Saya mau aktifin nomor saya kembali karena udah hampir 2 b… https://t.co/lMcJzzwBhj;Negatif
Biasain dong kalo malem tuh jangan lemot mulu @byu_id;Negatif
Bisa di fix ini eror/bug nya? Tiba tiba log out sendiri mau login pake nomor selalu begini;Negatif
Bro kenapa lagi nih jaringan? @byu_id;Negatif
Btw @byu_id kok koneksimya makin makin yah? Bantuin dong;Negatif
Btw jangan cuma dibalas dengan template “Halo kak;Negatif
Buat apa ada kuota topping kalo yang dipake kuota utama? @byu_id;Negatif
Buka tiktok lancar tp buka netflix;Negatif
Buruk amat nih sinyal beberapa hari ini @byu_id 🙄;Negatif
buset sinyalnya @byu_id parah bgttt 👀;Negatif
by u @byu_id  bgst gue lagi presentasi buat uas sinyal lu jelek bgt sumpah tanggung jawab loo! gue relain bedagang semaleman malah begini ajg!!😭😭;Negatif
by u lama lama ga worthy. baru tgl 24 kemaren isi 12gb ehhh lah kok ini dah habis. padahal ga dipake buat yg boros… https://t.co/9qVbApDLw1;Negatif
by u seems so problematic af :)  @byu_id ;Negatif
by u sinyal 4g tp internet mati;Negatif
by.u @byu_id anjeng. udah ngisi pulsa banyak banyak gabisa buat langganan spotify. mana gabisa ditransfer lagi pulsanya. do better;Negatif
By.u apaa sih sering gangguan;Negatif
By.u app kamu kenapa by.u? Kok gk bisa dibukaaa?? Ini aku mau ngisi paketan @byu_id 😭😭 tinggal 2gb iniii;Negatif
By.U apps knapa gbisa d buka ya? Pdhl udh update jg;Negatif
By.u kenapa gabisa login dah? Why? @byu_id;Negatif
By.U kenapa? @byu_id https://t.co/S3hnRPeRtd;Negatif
by.u kenapasikk mau beli paket malah gini? tolong dong min @byu_id https://t.co/QcZvPJzm4C;Negatif
By.u kenpa sih setiap buka app lemot banget;Negatif
By.u kenpa sih setiap buka app lemot banget, kadang gak bisa @byu_id mau cek paket susah bgt;Negatif
By.u sinyalnya kenapa nie @byu_id ?;Negatif
Byu apaansi sinyal hari ini caper bgt @byu_id;Negatif
byu kenapasih koneksinya tumben bgt ancur gini dari kmrn🥲 @byu_id;Negatif
Byu kenape sih;Negatif
Capek juga heyy @byu_id  ;Negatif
Chat WA saya gak ada yang masuk dari sore kenapa ya? @byu_id;Negatif
Cobaan bet kredit score anjlok sampe 76 gegara sinyal @byu_id putus 2 kali ditengah2 match. 😭😭😭;Negatif
cok gae buka zoom ae di blokir;Negatif
cok koe saiki lemot bgt su @byu_id;Negatif
Cs nya @byu_id mengecewakan;Negatif
curang banget sih;Negatif
Customers servicenya ga excellent nih;Negatif
dah lah bubar aja;Negatif
dahlah abis ini ganti provider blacklist @byu_id sinyalnya ilang2an terus gajelas;Negatif
Dahlah males;Negatif
