komen;label
Jangan pake byu salah satunya. Karna gw pernah ngalamin saat make byu. Musuh ngeblink ngeblink yang tadi nya di depan jadi di belakang. Ping nya kuning ijo kuning ijo. Tapi kalo buat download daleman pubg wajib pake byu. Karna apa? Karna setengah jam bahkan gak sampe setengah jam kelar semua wkwkwk;negatif
Jangan buat trobosan jika gk da solusi aplikasi macet;negatif
JANGAN BIKIN MASALAH YAAAA!!!🥰🔫 GIMANA NIH MASA HARUS GANTIII PROVIDERRR;negatif
Jangan beli, percuma tiap malem sinyal ilang-ilangan rugi;negatif
Jangan ada berantem rute diantara kita lagi yaa 😌;negatif
Jam 12an tadi sinyal hilang, sekarang cuma H+;negatif
jabodetabek aja belom apalagi kalimantan 😂😂;negatif
Iyaaa nin...seneng sih dengernya ada paket ini namun,sedih juga karena ping nya masih belum di benahin stabil aja di kuning 180ms terus ga naik ga turun;negatif
Iya nieh Beli topping ada problem, belum ada penyelesaian...tau gitu beli yg 25rb aja langsung ke Mola.😢;negatif
Iya murah, tapi speed nya lemot, untuk sekarang berpaling dlu ke provider yang lain, nunggu sampe normal lagi.;negatif
Iya mas buat kuota darurat kalo pas banget habis, gataunya udah gaada skrng 🤣;negatif
Iya jumping tiba2, trus sering ilang pula jaringan nya;negatif
Iya cok sinyalnya jumping2 g jelas;negatif
Itu yg salah berita hoax pasti males searching karna takut quota abis😢 suruh pake by.u gih😂;negatif
Itu untuk claim diamondnya gmna ya?;negatif
Itu linknya gabisa di buka min;negatif
Isi pulsa 150 kok gak masuk , min cek DM;negatif
Intinya pake by.u buat kecewa??😂;negatif
intinya kalo pakai paketan unlimited bakalan lebih lemot ketimbang paketan yang ada batas kuotanya;negatif
Intinya BY.U LEMOT sinyal mkin jelek bgt.;negatif
Internetnya kenapa lamaaa bgttt mengsedih;negatif
Internetan ga stabil,main ml ping naik turun.;negatif
internetan 5G pake by.U aku mau jadi sultan livestreaming biar lancar jaya ga nge lag live nya 😘;negatif
Internetan 140 rebu 1,5 Mbps sinyal jelek gak stabil, ilang2an, dipake game sampah banget. Di rumah aja jadi makin kesel sama sinyal busuk by u;negatif
Internet unlimited tanpa ada batasan speed 😁;negatif
Internet lemot;negatif
Internet eror mulu woy;negatif
internet byu sering error, gabisa buka spotify, pinterest mana aplikasi nya gak bisa di buka;negatif
Ini tolong jaringan by.u di daerah karawaci knpa belakangan ini lagi naik turun aja yaaa, malah sering jadi H+;negatif
Ini sinyal lemah banget nindy, dari semalem ini gimana ya?;negatif
Ini sinyal kenapa lemot parah dah? Daerah Tangerang Selatan BSD. Ada gangguan kah? @byu.id;negatif
Ini Simcard gue kenapa tiba-tiba gak kebaca  nin 😡😡😡;negatif
Ini min kok gmana sih saya udh bersedia untuk refund jadi pulsa kok dr kmaren malah dmnta konfirmasi mulu pdahal udh dr kmaren shubuh saya konfirmasi bersedianya skrang malah dtnya lagii 😂 cape saya nungguin yg ga pasti gini;negatif
Ini knp mau beli paket gabisa ya?;negatif
Ini knapa ya saya buka aplikasi by.u loading terus dari kmarin sampai sekarang. Paketan besok mau habis lagi,mau perpanjang susah amat.;negatif
Ini kenapa ya byu saya ga ada sinyal samasekali teruss!!!!!!!!!;negatif
ini kenapa pulsa tiba2 ilang ya??? dan kuota jga udh dicoba close app masih jga sama gk muncul2 tolong dong jangan bikin repot mulu;negatif
Ini kenapa jadi lambat banget jaringan nya hey! Di speed test lumayan normal normal aja. Tapi dipake keseharian lambat bukan main! Buka ig load lama amat, buka youtube lama loading. Browsing lama bangett!!!;negatif
Ini kenapa ga dapet sinyal sama sekali ya kartu byu saya? Udah ada 1 jam sinyal silang terus. Terpaksa minta tathering jadinya.;negatif
Ini kartu lgi knp dh?kok gw dri kmrn suremm bgtt nge lag prh,,,biasanya kncng;negatif
Ini jaringan Lg gangguan kah min?? Sinyal jelek bgt ni akhir akhir ini;negatif
ini jaringan by.u lg ad problem kah ? @byu.id;negatif
Ini gimana sih aplikasiny gabisa dibuk dari beberapa hri yg lalu. Gabisa beli paket data;negatif
Ini gimana dah beli simcard uda 6 hari gak bisa diambil2. DM juga slow respon dan gak membantu 💔 Cape ya, harusnya uda bisa pake provider lain tapi duit saya malah ketahan di kalian. 👏🏼;negatif
Ini gemana asw ,kuata maseh bnyk masak kgk bisa dipake,benerin dulu sinyalnya bukan malah bagi bagi hadiah mulu;negatif
Ini g bs dibuka apk by.u,bgaimana???;negatif
Ini emang gangguan atau gimana ya? Jaringan nya ada tapi koneksi nya lag parah kadang koneksi nya gak ada.;negatif
ini disaya gak kepake quota gamenya, nyedot quota utama mulu;negatif
ini di daerah aku aja ato emang jaringan byu lagi jelek si akhir2 ini😢;negatif
Ini daerah tangerang apa lagi error? Ko ngga bisa diakses?;negatif
ini byU lagi down kah?;negatif
ini by.u knpa yah ? lemot parah;negatif
ini by.u gw eror atau emg by.u yg lg pemeliharaan dr smalem? makasih;negatif
Ini applikasinya gak bisa di buka gmana sih. Mau isi kuota juga bingung. Apa bisa pake TELEPATI ???;negatif
Ini app nya lagi eror apa gimana si? Masa pulsa ku 160 lebih pas diliat jdi rp. 0 ??? @byu.id;negatif
Ini admin nya ga ada yg respon ?!!!!!;negatif
Ini ada pemeliharaan sistem ya ?;negatif
Ini Ada Gangguan Kah Min @byu.id  By U di Kota Pekanbaru. Hilang sinyal di HP saya.;negatif
Ini ada apa sih tumben bener sinyal bapuk bgini...;negatif
ini 4g tp network error buat loading mobilelegend 😂😂 gmn dah;negatif
Infonya dong Registrasi kartu yg tidak berhasil?;negatif
Info yang lagi Viral. Sinyal by.u hilang entah kemana. Sekarang ada tapi kagak bisa dipake. Lawak wkwkw;negatif
Info call center by. U dong? Yg 155 knp tidak bisa di tlp??;negatif
Inet by u kalau di buat download torrent memang sengaja di batasi jd lambat ya ? Ada yg ngerasain juga ?;negatif
Indonesia negaraku @myxl  provider andalanku🔥🔥🔥;negatif
Indonesia belum butuh 5G Indonesia butuh 4G yang merata sampai pelosok, btw 4G kamu sekarang jelek di tempatku;negatif
Ilang sinyalnya;negatif
"Ih anjir bt bat dah, ada 5x aku too soon gara"" sinyal ilang mulu";negatif
HP sih 5G tapi band40 nya itu loh gaada tambahin band frekuensi nya lagi kek;negatif
Horror, internet @byu.id di Magelang Utara terpantau RTO mulu, mana bisa ngegame!;negatif
Horror itu pas lagi kerja tiba-tiba jaringan byu ilang 😳;negatif
Horror bgt min.. pdhl paket baru di isi.. tapi di buat maen ML aja sinyal gakuat.. malahan stak di loading screen;negatif
Horror banget, Nin. Pas lagi Solo ranked, kuota full, tetiba sinyal merah pas war. Horrornya lagi, Heroku jalan sendiri. Serem kan, Nin. Jaringannya dibenerin donk, Nin. 😢;negatif
horor ya sinyal byu ga jelas kwkwkwk dah ampasss 😂;negatif
"Horor tuh klo lgi penting tiba"" sinyal ilang ilangan 😔";negatif
horor itu lagi ngegame tiba tiba sinyal ilang 😱😱.. mau komplain app tidak bisa dibuka;negatif
Horor banget soalnya sinyalnya busukkkkkkkkkkkkkk;negatif
hoho GG nih by u ikut kakaknya juga. otomatis kualitas jaringan 4G nya makin diratakan nih! Mantap banget..;negatif
hmm tempatku udah di cover sm volte Telkomsel, tpi di byu ku ngga muncul, pernah nanya Nindy katanya belum support bro.;negatif
Hmm lagi main gae tbtb  internet ilang;negatif
Hmm 2Mbps hmm sepertinya gw bakalan balik lagi pake byu 🗿🗿🗿;negatif
Hi Nindy kok kartu aku gak bisa di Internetan ya.. help donk terimakasih;negatif
Hi min. Aplikasi by.u utk ios knp susah sekali dibuka ya? Sdh download ulang msh sama, loading doanh;negatif
Hi min .. sy psan kartu dari hari senin n baru sampai hri ini , apakah sudah bisa lgsung digunakan atau tunggu info dr admni byu di shopee ??;negatif
Hi kok gabisa aktivasi terus yah 😅 padahal udah coba 2 minggu lebih;negatif
Hi Kak. Maafin yah jadi bikin gak nyaman. Terkait transaksi saldo terpotong, namun pembelian kuota/pulsa belum masuk, yuk langsung DM Nindy 🙏🏻😊;negatif
Hey, apps by.u knp pas mau dibuka pasti nggak bisa.? 🤔;negatif
Hey nindyy,aku ga butuh uang jutaan rupiah,aku hanya ingin TOPPING NETFLIX 😡 tapi kalo dapet ya gpp sih 😅;negatif
Hey makasih loh aku jadi update dan baru tau skrg😍;negatif
Hemm 4g aja tempat aku menyedihkan min padahal sinyal full ping nya loncat²;negatif
Helehh, sinyalnya makin kesini makin ampasss;negatif
Hari ini seharian sinyal @byu.id hanya H dan E dilampung tengah, padahal telkomsel simpati bisa 4G. Ada apa ini? Mohon dijawab, sdh restart hp, mati hidupkan data & airplane tetep gk bisa.;negatif
hari ini lemot parah gila;negatif
Hari ini kok gak bisa masuk ke by u ya;negatif
Hari ini byu masih gangguan kah??? Kok saya gak bisa buat internetan, setting apn sudah, tapi data nya ttep aja gak jalan, ini gimana yah?;negatif
hari hari gaada sinyal bareng byu, horor bangeett 😱😱😱;negatif
Harga paketan nya udah mulai naik 😂;negatif
Harga kuota makin mahal dan boros dong kalo 5g min?;negatif
Harga doang mahal jaringan kaga ada🗿;negatif
Haloo, ini kenapa aplikasinya gabisa login??;negatif
Halo. Ini kenapa ya by.u udah sejak bari lebaran kmrn sampai dengan saat ini. Sering sekali sinyal tiba2 hilang dan itu berjam2 lamanya. Menghambat aktivitas yg membutuhkan internet.;negatif
Halo, sy tinggal di tembalang semarang, sinyal by.u kok jelek sekali 2hari ini ga bisa untuk streaming. Mohon bantuannya;negatif
Halo, aplikasi byu kok payah ya, pas milih paket trus mau di beli klik tanda panah ga terjadi apa2 susah nya minta ampun, mau ke metode pembayaran aja payah....;negatif
Halo Nindy, kok aku beli paket data lewat pulsa. Datanya masih 0 GB,tapi pulsa 10ribu udah kepotong. Buktu ScreenShoot udah aku DM. Mohon di jawab ya 😥🙏;negatif
HALO NINDY, KENAPA NOMER SAYA TIDAK BISA DI LOG IN DI APLIKASI YA, SAYA MAU BELI PAKET JADI GABISA -.- DETAILNYA SUDAH SAYA DM NINDY;negatif
Halo Nindy, kenapa by.u kalau dipakai buat buka twitter, zoom, pubg, mlbb harus d airplane mode dulu baru bisa kebuka, aku gak pakai VPN lho.....;negatif
Halo nindi mau lapor, kenapa by.u saya tidak dapat mengakses internet padahal sinyal full 4g+ dan baru mengisi kuota unlimited 2mbps;negatif
Halo min, saya buka apps by u kok gk bisa ya? Udah saya clear data, cache maupun cara install dan uninstall tetap tidak bisa. Ini gimana min? Padahal mau isi kuota;negatif
Halo min, kenapa daritadi tidak bisa masuk aplikasi by.u ya? Padahal mau beli kuota @byu.id;negatif
halo min, ini knp ya topping tiktok 10gb 30hari gabisa digunain? Udh dimode pesawat, di mulai ulang hpnya sama aja ga ngaruh. Tolong responnya min🙌;negatif
Halo min, cek DM ya. Masuk apps by.u gabisa, sinyal by.u putus2. Nomor dan email by.u udah ku DM. Please fast response;negatif
Halo min kemarin aku beli kok gk bisa login aplikasi + gk ada koneksi internet yaa;negatif
Halo kok saya buka aplikasi ada kendala ya saya sudah coba donload ulang tetap terjadi kesalahan;negatif
Halo kenapa pesan saya lama banget gak sampe sampe apa saya kena tipu sama by u tolong jawab;negatif
Halo kenapa pesan saya lama banget gak sampe sampe apa saya kena tipu sama by u;negatif
Halo kak, saya ada keluhan soal app By.u saya selalu muncul tulisan ''terjadi kesalahan'' saat dibuka. Baiknya saya adukan ke mana, ya? Via app tentu gak bisa, dan saya DM gak pernah dibalas. Terima kasih.;negatif
Halo kak saya sudah beli akses mola tv via by.u tapi tetap tidak bisa di pakai di euro dimola.tv nya. Padahal sudah login dengan email yang sama. Bagaimana kak? @byu.id;negatif
Halo kak mau nanya bagaimana caranya supaya jaringan by.u kenceng di tidak ngilang2, karena sepanjang saya pakek untuk kecepatan dan kelancaran masih bagus Simpati padahal sama2 telkomsel;negatif
halo kak ini kenapa aplikasi by.U ga bisa dibuka mulu dari kemarin? padahal saya mau isi ulang kuota;negatif
Halo kak @byu.id mohon cek DM. Saya ada masalah di aplikasi yng gak bisa di buka. Via web juga gak bisa kak.;negatif
halo by u kok blkgn ini sinyalnya jelek bgt ya, bs dbantu kah? posisi kunciran Tangerang;negatif
halo aplikasi by.u di appstore lagi error kah?;negatif
Halo @byu.id tolong dong benerin aplikasinya dari seminggu ga bisa dibuka & harus buka pake WiFi udah hapus lalu login lagi ga bisa juga;negatif
Hallo, kouta paket internt syaa tidak masuk2 dari kemarin;negatif
Hallo tolong check DM ya. Saya sudah transfer tp pesanan belum selesai 🙏🏻🙏🏻;negatif
hallo min, sinyal saya hilang by.unya bsa bantu gg min;negatif
Hallo min, kenapa yaa jaringanya lemot banget;negatif
Hallo min, ini dipake streaming kok aga lelet yaaa kmpa ya;negatif
Hallo k. Knp ya punyaku mau ngecek pulsa data kok masuk ke aplikasinya lemot banget, udah seminggu kek gini. Tolong donk dijawab .;negatif
Hallo jga Kkk Nindy tlong DM ny di respon donk nunggu ini hsil responnya dr ka Nindy🙏;negatif
Hallo ini kartu gmana sih? Lebih jelek dibanding kartu sebelah, udah ga bisa login, ga jelas makin lama, kecewa;negatif
Hallo @byu.id Saya order kartu byu dikirim sales byu kota bukittinggi .. Kartu di kirim tapi email di nonaktifkan semua.. Ketika di konfirmasi dia malah marah2 dan berkata kasar.. Bagaimana pelayanan byu ini sebenarnya?;negatif
Hallo @byu.id . .apa aplikasi nya lagi gangguan kah,sudah 3 hari saya tidak bisa buka aplilasi nya. .saya membutuhkan sekali . .;negatif
Halah-halaahh. Gw 4G aja belum ada 500kbps;negatif
Halah 5G 5G.4G aja kadang Turun ke E;negatif
Halaahh.. 4G aja ga stabil.. mau 5G juga😂;negatif
hai, sy ada keluhan di dm ya min. mohon dibantu 😊;negatif
Hai nindy, perkenalkan aku pelanggan provider digital yang kalo pagi lancar kalo malam ada aja jam2 tertentu koneksi hilang sekitar 1 jam.;negatif
Hai min tolong bantu dong saya beli paket data pakai BCA tapi ga masuk2;negatif
hai min kok dr pagi sinyal saya no service terus ya;negatif
Hai byu jangan buru2 ada 5G ya. Baru ganti hp nih tapi ga bisa pake 5G. Kalo ada 5G berarti harus ganti hp lagi dong 😂😢;negatif
Hai @byu.id aplikasinya kapan mau dibenerin. Tiap mau buka harus clear cache sama restart hp terus baru bisa kebuka.Tolong dong di perhatikan keluhan customer;negatif
Hahaa isinya keluhan semuaa;negatif
Hah, capek, laq terus,;negatif
Haduuuuh jaringan byu lagi kenapa siiii beli paket aja gabisaaaaaa😢;negatif
Haduuuhhh kerjaan butuh sinyal banget ini malah tiba2 ilang sinyalnya no signal loohh drtd;negatif
Haduh... By u kenapa sih tiap buka spotify sekarang tidak ada koneksi;negatif
Haduh min jaringanya ini;negatif
hadeuh kalah sama provider2 lain paket nya kak. skrg byu makin ketinggalan;negatif
Hadehh di kebayoran kok 3g sih min gabisa dipake apa2 🙄;negatif
Hadeh... Jaringan 4Gnya aja ditempat saya masih lalot banget. Sudah setahun gak ada respon berarti untuk perbaikan. Cuman minta data aja terus, payah.;negatif
"Hadeh percuma 5G jg hp nya aja kaga bakalan suport mentok"" Ke 4G lite doang klu engga 4G biasa😞";negatif
HADEH LAGI NGERANK DOWN SINYAL AMPE MATI MA MINION LOH(:;negatif
H+ terus mau pindah enak nih di kartu tre;negatif
H+ nihh sinyalnyaa truss 4G mana minn dari kemaren kagak bisaa 😂😂😂😂;negatif
H+ DARI TADI JAM 12 GADA SINYAL HADUHHH;negatif
Gw pake byu kok gabisa login Twitter ig sama papji ya;negatif
Gw mau protes min knp paket yg 10gb 10k jadi 11gb 11k kan angkanya gk enak;negatif
"Gw dari tgl 30 smpe skrng gak bisa"" beli data tansaksi gagal terus parahh asli dahh ,";negatif
Gw ampe ganti kartu dong,pdhl terdafte kuota gratis pemerintah wkwk;negatif
Guys tanyak ig kalian lancar gk sih. 1 minggu ini ig ku gk lancar tpi aplikasi lain sperti yt,tiktok aman knp ya? Bagi tips dong;negatif
Gulung tikar aja sono...;negatif
Gue dh punya kartu byu.gue di Bekasi,kenapa signal nya turun naik;negatif
Gua pake unlimited gua pke buat mael ML, asli ga enak. BERAAAATTT CUY NAEK TURUN!😭;negatif
gua gatau apa yg lebih cringe drpd ini;negatif
gua ga kelas 2x grgr ni provider;negatif
Gua ga bisa buka app nya trs di saranin uninstall dulu malah makin ga bisa;negatif
Gua beli paket ggwp buat main ml malah gabisa padahal masih 8 gb;negatif
Gmna yh semalam aku hbis beli toping yt trs buka yt g bisa itu slh topingnya apa yt yg salah☺;negatif
Gmn nih min saya gk bisa liat order pesanan;negatif
Gmn mau dgr kultum signalnya full tp bufferimg padahal kuota udah 75gb🥴;negatif
Gk rekomen sma skali nih kartu;negatif
gk lagi² gw pake ni provider, sinyal kek tai client gw ilang trs gegara ni ajg;negatif
Gimn mau jd pro player, ping nya loncat loncat kaya kangguru;negatif
Gimn ini jaringan.dr pagi ini ga ada sinyal...jaringan tdk tersedia..sampei bela2in beli no provider bt;negatif
Gimana ya gaes kok aplikasi nya force close terus 🤔🙄;negatif
gimana ya beli topping game tapi sama aja kuota utama yang kepake please @byu.id  jd gunanya beli topping apa?;negatif
"Gimana sih nih masalah mulu, masa beli kuota di app by.u dan langsung bayar loh. Tapi udah lebih dari 12 jam statusnya masih ""menunggu pembayaran"" ngaco banget. Udah ngadu tapi prosesnya lama banget. Ini ga kejadian sekali, masa tiap mau beli kuota aja harus delay seharian dulu sih. Taudah ini masalahnya selesai kapan, kualitasnya udah saya cap buruk";negatif
Gimana si... Saya beli byU di Indomaret ko barang gaada pdhl udh sesuai tanggal pengambilan;negatif
Gimana nih beli kuota udh seharian gamasuk huhu;negatif
Gimana mau internetan aplikasinya juga susah di buka buat beli paketan;negatif
Gimana ini byu udah seminggu belakangan sinyalnya tiba2 jelek bgt beneran bikin naik darah. Solusinya? Ya sewa influencer donk 🙃;negatif
gimana ini aplikasinya gabisa dibuka dari kemaren. up up;negatif
Gimana caranya pakek kartu byu.id ini sih butuh bantuan;negatif
Gilaasa.. Min.. ByU ama simpati (sinyal telkomsel) apa bermasalah sih di daerah Klaten??.. 3hr dua dua nya tidak bisa dipake untk streaming apalagi donlod.. Buka gambar wa aja ngos ngosan... Percuma beli paket byU 75gb + topping yotube kagak guna semua... Tolong benahin dulu sinyal elu min... 🔥🔥;negatif
Gilaa ya 240p aja masih ngelag astaga;negatif
Gila ini udah seminggu lebih apk by.u gw gabisa dibuka. Mau ngecek kuota susah, masa tenggat kuotanya juga gabisa. Sumpah ini gaada improve sama sekali dari pihak by.u nya, udah di re-download apk masih tetep gabisa dibuka. Menandakan bahwa by.u sepertinya sudah bersiap untuk ditinggalkan para customer nya.;negatif
GGWP APAAN SIH, MAEN ML GUA DI MAKI MAKI GARAGARA PING NYA GA STABIL. KECEWA GUAH AH;negatif
GG BANGET JARINGANNYA ML AJA G BISA LOGIN SMPE HARUS TIDAK DAPAT TERHUBUNG KE SERVER PUBG JUGA CUMA BISA MEDSOS AWOWOK 10GB 1 HARI;negatif
Gegara update aplikasi jadi gk bisa dibuka;negatif
Gbs buka app y;negatif
Gaya2an doang teknologi 5g,  telkomsel 4g aja lemot bgt download dokumen aja duh minta amput leletnya.. padahal kuota based;negatif
"Gaya2an banget mau pasang 5G. Urusin dulu nih masalah, masa beli kuota di app by.u dan langsung bayar loh. Tapi udah lebih dari 12 jam statusnya masih ""menunggu pembayaran"" ngaco banget. Udah ngadu tapi prosesnya lama banget. Ini ga kejadian sekali, masa tiap mau beli kuota aja harus delay seharian dulu sih. Taudah ini masalahnya selesai kapan, kualitasnya udah saya cap buruk";negatif
Gaya lu ngelag terus juga sat;negatif
Gausah bagi bagi hadiah itu sinyal aja benerin dlu suka ngilang gitu ga nyaman ga kaya dulu👎;negatif
Gara² jaringan, hp yg jadi pelampiasan;negatif
Gara gara paket ini aku sebulan habis 150gb🔥🔥;negatif
gara gara murah aja gw beli trus sebenarnya mah jaringannya ancur bgt,ketolong harga murah aja;negatif
Gara gara kartu lo;negatif
Gapernah absen aku tuh pake toping ini❤️;negatif
Gangguan udh 2 hari ini di daerah saya;negatif
Gangguan nya kelamaan bang, nangis ni, dari jam 11 an edge;negatif
Gangguan mulu ah.;negatif
gangguan kah ?????;negatif
Gangguan gara2 menyambut 5G .;negatif
Game gua ancurrrrrr;negatif
Galucu karna sinyal masih jelek;negatif
Gak stabil gaes jangan dibeli sumpah;negatif
GAK RECOMEND BYU BUAT MAIN GAME;negatif
GAK RECOMEND BUAT MAIN GAME GUYS;negatif
Gak perlu sok 5G lah, 4G nya pun masih parah amat Ping buat game.. serius nanya? Kalau paket 1 hari 10 GB Rp.10rb itu kecepatannya normal atau gimana ya atau memang kecepatan jaringan nya lelet? Penasaran soalnya dibanding dengan pakai Telkomsel di tempat yang sama kok lelet banget ya, main game jadi ngelag gtu. Apakah ada penurunan kecepatan karna kan murah bgt tuh 10K dpt 10 GB.;negatif
GAK JELAS. BELI PAKET DATA YANG 75GB PADA HARI SABTU PAGI, SAMPAI SEKARANG DATA BELUM SAYA TERIMA, PEMBAYARAN SUDAH BERHASIL, CONTACT AGENT CUMAN TERHUBUNG SAMA BOT CHAT. NYESEL BELI DAN PAKAI LAYANAN BY U;negatif
Gak guna anjg main ML koneksinya merah terus padahal sinyal full + 4G, harga murah pasti dapet koneksi sampah;negatif
Gak boleh ketinggalan, yukk pada ikutan semuanyaaaa;negatif
Gak bisa up-to-date min. Ini udah 3 hari pake byu gak bisa dibuat zoom. Trus udah 2 hari nggak bisa buka aplikasi byu sama sekali. Nggak ngerti kuotanya sisa berapa juga. Ada beberapa web juga tidak bisa diakses sama byu. Pake byu maunya praktis dan hemat kok malah jadi banyak cobaannya 🤢;negatif
Gak bisa masuk ke apikasi nya , padahal mau beli , hadeh;negatif
Gak bisa main pubg 😢;negatif
Gak bisa isi pulsa kah?;negatif
Gak bisa ditolak minnn;negatif
Gak bisa buka aplikasiiii, sampe coba beli kuota provider lain. gak bisaaa juga;negatif
Gak bisa buka aplikasii byu😢;negatif
Gak bisa buat maen game ya min kalo pake paket internet biasa?;negatif
Gak bisa aktivasi kartu, mohon di bantu dong @byu.id;negatif
Gak ada sinyal sama sekali;negatif
Gajelas gbs buka app nya;negatif
gabutuh pulsa gratisan butuh nya ni jaringan internet byu tolong di improve;negatif
gabisa pake instagram music huhu 😭;negatif
Gabisa login by u wkwkw ngakak Cok terjadi kesalahan terus;negatif
Gabisa login apps nihhh, knp pas kuota hbs malah gabisa;negatif
Gabisa dipake di pes mobile ya😢;negatif
Gabisa dibuka apknyaa ih;negatif
Gabisa buka app ya?;negatif
Gabisa buka app woi kecewa banget di DM aja gak bales;negatif
Gabisa buka aplikasi, kuota udah mau abis;negatif
ga yakin soalnya pingnya jemping jemping;negatif
Ga stabil jaringannya;negatif
Ga stabil bgt by.u kalo buat game, sinyal naik turun ga enak;negatif
Ga sesuai expectasi,signal nya timbul tenggelam,area Surabaya barat..😢;negatif
Ga percaya ah nin.. 4G aja kecepatan maks yg dapet cuma 12MB/s itupun pas tengah malam;negatif
Ga lucu cok jam segini tiba² jaringan trouble padahal lagi daring;negatif
Ga heran sinyal ga jelas kdng h+ lemot bgt;negatif
ga diyutup ga disini tetep aotes anjer;negatif
GA BISA NONTON NETFLIXXX;negatif
Ga bisa buka app;negatif
Ga bisa buka aplikasi, knapa ya? :(;negatif
ga bisa buka apa apa sinyal E paling bagus masa 3g;negatif
Ga bisa buat main game? Ada yang sama?;negatif
Ga bisa buat codm hufft😢;negatif
GA BISA AKTVITISSI SIM CARDNYA UDAH LAPORAN BERKALI2 di live chat , email masih aja belum bisa bisa UDAH 4 hari ga ada hasil juga dan masih harus nunggu2 entah sampe kapan nih ga jelas ! @byu.id;negatif
GA ADA YG JAWAB KAN;negatif
"G singkatan dari Generation/bisa dibilang tingkatan, Btw mending untuk jaringan 4G diratain dong jangan buru"" 5G klo dah 5G masuk secara umum dan jangkauan sinyal kurang bagus sama aja :') but sinyal By. U tetep dihati 😍";negatif
Fix by.U menuju kebangkrutan... Sinyal ancur parahh Melebihi TRI;negatif
Fiks lah abis ini nonaktifkan kartu.;negatif
FAST RESPON DOANG JARINGAN KAGAK BENER2 ASTAGA MIINNN;negatif
Evaluasi diri anda by topping game ggwp anda tidak bisa pake buat maen pubgm;negatif
E-sim aja belum bisa mau 5G;negatif
Error terus  buka molanya….;negatif
ERROR APLIKASI GAK BISA DIBUKA MAU BELI KUOTA INI PULSA SAMA KUOTA NYA JADI 0 JUGA;negatif
Eror ni by u, isi data pake link aja. Duit ilang kuota g masuk 😂😂;negatif
Eror ga bs login;negatif
Eror dri pagi gw nih kartu paling susah klo udh eror, lama,sue nyesel bget gw beli by u;negatif
Entah lha 4G tempat ane cuma 1 mbps giliran jam 12 mlm keatas baru 10 mbps 😌😌😌;negatif
Entah kenapa jaringan by.u lemot, beda sama simpati gw pake 22nya tp beda bgt by.u lelet sumpah ga boong kenapa?;negatif
entah kenapa jaringan 4g menghilang🤭😭;negatif
Enough is enough udah pakai 1 tahun lebih sama sekali gak ada perbaikan, nge game ML aja lag parah ijo merah ijo merah terus😢;negatif
emang @byu.id lemotnya ga ada obat.. lemotnya kumat tiap hari. laporan beribu² juga ga pernh sembuh jaringannya @byu.id;negatif
Eh pake game ini gabisa main pubg co, gua Uda 3 kali beli gabisa di pake main pubg cuma bisa main ml, ini di gua doang apa yang lain juga, coba kasih tau;negatif
Eh lagi ngegame kok lag?;negatif
EH KONTIL SINYAL LU NGAPA JADI NGELAG GINI SETAN, AWAL GUA PAKE SETAUNAN KENCENG. INI KENAPA BEBERAPA HARI JADI NGELAG SAT. GUA NGERJAIN UAS JADI SUSAH NJENG;negatif
Eh guys cuma mau nyaranin jgn beli TOPING GAMES buat kalian yg suka game percuma gk bisa dipakai..... Saya jga sampai kecewa dan sekarang saya sampai pindah ke provider lain... #SAYGOODBYEby.u;negatif
EH GILA INI JARINGAN BY.U KNAPA YA? DRI MAGRIB SAMA SEKALI GK AJA JARINGAN;negatif
Eh emang apa hubunganya by.u sama telkomsel? Telkomsel cepet, anti lag. Lah by.u udah lag mulu makin kesini makin lemot pula;negatif
👏 sinyal dan kestabilan koneksi nya ga recommended buat gaming competitive kaya pubgm, mending buat daily use / download aja, dari pada emosi 🙌 udah jalan jauh tiba2 balik ketempat semula 😂 haha;negatif
😐😐 parah bgt skrng @byu.id;negatif
😢😢😢gak bs masuk aplikasi by.u;negatif
😢😢😢 jarian internet aja blm merata udah keluar aja 5g..;negatif
😢 min saya beli diamond hayday pakai byu. Tulisan nya berhasil di email dari google. Pulsa terpotong. Tiba2 ada sms, pembelian gagal. Diamond saya ga masuk in game. Pulsa ga balik2. Gimana ini??;negatif
😂😂😂 benerin atuh min signalyg 4g di daerah Rancaekek kab.bandung jgn kan 5g 4g ny aza timbul tenggelam;negatif
😂 cara pakai aplikadi by.u gimana sih? Setiap mau beli kuota harus beli jaringan lain dulu biar aplikasi bisa dibuka, karena kalau pakai jaringan mereka aplikasi eror terus capek, kalau kayak gini mending balik jaringan lama aja lah daripada pakai by.u, capek brooo;negatif
Dulu waktu pertama kenal pake kartu by. U sinyalnya lancar, internetan ngebut, game ngebut, tapi ko sekrang semua lelet ya? Apa terlalu banyak penggunanya skrang?;negatif
Dulu speed bisa sampe 10 mbps skrng 1  mpbs pun gada 😡;negatif
Dulu by u sekarang fk u lag terus taee;negatif
Dulu aku pake byu beli yang 10GB 50k +toping Wa + IG yang satu bulan. Sekarang beli nya yang 10GB 10k. Hobi ku main game sama nonton anime jadi beli paket byu cuma buat download anime/game.;negatif
Duit dah abis. Telat ngasih promonya;negatif
Duhhh aplikasi nya g bs dibuka lagi;negatif
Duh yg 4g aja lambatnya. Masak maubke 5g;negatif
